timeGFP,GFPmean,GFPstd,timeRFP,RFPmean,RFPstd
0,39.9170490215721,16.9716233955955,0,1186.17175839588,963.155264451947
5.05,35.94552476509,16.9030894369932,5.05,1046.64123011164,836.489169463281
10.05,39.127956860811,16.4493318519335,10.05,1085.69423449388,810.013675556505
15.05,30.8180682921567,12.3801922431782,15.05,1469.32998140242,911.158606873548
20.05,27.6538893084475,11.4580658329259,20.05,1326.4787851466,800.997436538731
25.05,39.7870953613941,16.1941923794073,25.05,1469.59604634496,916.917823644407
30.05,37.5032029447878,15.2708612339535,30.05,1537.26952360403,932.573578502155
35.0666666666667,35.0737131965743,14.2065182171543,35.0666666666667,1341.23878031739,768.348235278405
40.0666666666667,45.0004169042738,19.3586496478053,40.0666666666667,1759.49831298902,781.356358525014
45.0666666666667,52.7486453822008,28.2659163114242,45.0666666666667,1596.87355676114,732.967709439454
50.05,63.4149122266233,40.5557261779141,50.05,1251.49235585593,548.242010498736
55.0666666666667,92.4190568664622,65.1152536793228,55.0666666666667,1523.99260823328,654.315246711746
60.05,111.9660690525,88.7027975427319,60.05,1167.23584374952,491.173569330692
65.0666666666667,143.487514874254,128.104200057938,65.0666666666667,978.289448549387,446.393035840532
70.05,226.381931707843,189.578944415936,70.05,1258.5113774024,529.627467145005
75.0666666666667,219.180534905358,194.716307072895,75.0666666666667,1179.24777825107,520.728452658346
80.0666666666667,292.697329809041,243.962685602141,80.0666666666667,1064.21145073954,447.908410006507
85.05,221.050928580276,214.522370256994,85.05,687.817407791765,407.024038441862
90.0666666666667,305.985180375959,289.413770594353,90.0666666666667,661.338280314823,385.607417979765
95.05,329.689440030516,250.431191251712,95.05,667.970282791075,300.325341459038
100.05,579.360352316752,424.870404992338,100.05,676.49173291766,279.292826330587
105.05,531.231596874374,364.018372363881,105.05,635.860137221357,259.313507974416
110.05,539.077377227728,362.624506768565,110.05,685.7068091796,278.099370675412
115.05,574.722882892503,399.591218935184,115.05,675.623646836283,282.457101323169
120.05,633.553412681288,394.215124589235,120.05,535.198665289829,213.566887887137
125.05,835.442853037482,530.311172876845,125.05,599.379569479642,246.910377786828
130.05,802.05616776865,493.834295232097,130.05,396.885239970408,158.175877781917
135.05,904.673498868476,566.456554154819,135.05,484.660901788971,201.270585375712
140.05,692.309934163546,394.000621251756,140.05,498.396661554901,195.693393805899
145.066666666667,870.711945733089,552.602722949566,145.066666666667,399.398874255712,167.766243609589
150.05,822.528947361661,464.250623205355,150.05,381.538018047871,145.994544565032
155.05,1065.5611956008,622.428083712705,155.05,370.982924648984,159.594780307114
160.066666666667,796.474101074241,435.989453613537,160.066666666667,353.132850541231,140.260434327443
165.05,802.439506881618,435.901279934163,165.05,373.31063080211,149.194125540818
170.05,723.606487061326,398.092822906683,170.05,254.047098109931,102.513099954051
