Switchingtimes,FinalTime,IPTGpre,aTcpre,IPTG,aTc
0,950.05,1,0,0.5,0
118.5183333,950.05,1,0,0,50
148.5183333,950.05,1,0,0.5,0
268.5166667,950.05,1,0,0,50
298.5166667,950.05,1,0,0.5,0
418.5166667,950.05,1,0,0,50
448.5166667,950.05,1,0,0.5,0
568.5166667,950.05,1,0,0,50
598.5166667,950.05,1,0,0.5,0
718.5166667,950.05,1,0,0,50
748.5166667,950.05,1,0,0.5,0
868.5166667,950.05,1,0,0,50
898.5166667,950.05,1,0,0.25,20
