Switchingtimes,FinalTime,IPTGpre,aTcpre,IPTG,aTc
0,950.0166667,1,0,0.5,0
88.42833333,950.0166667,1,0,0,50
118.4283333,950.0166667,1,0,0.5,0
208.4333333,950.0166667,1,0,0,50
238.4333333,950.0166667,1,0,0.5,0
328.4333333,950.0166667,1,0,0,50
358.4333333,950.0166667,1,0,0.5,0
448.4333333,950.0166667,1,0,0,50
478.4333333,950.0166667,1,0,0.5,0
568.4333333,950.0166667,1,0,0,50
598.4333333,950.0166667,1,0,0.5,0
688.4333333,950.0166667,1,0,0,50
718.4333333,950.0166667,1,0,0.25,20
