Switchingtimes,FinalTime,IPTGpre,aTcpre,IPTG,aTc
0,950.0166667,1,0,0.5,0
120.3983333,950.0166667,1,0,0,50
150.3983333,950.0166667,1,0,0.5,0
270.4,950.0166667,1,0,0,50
300.4,950.0166667,1,0,0.5,0
420.4,950.0166667,1,0,0,50
450.4,950.0166667,1,0,0.5,0
570.4,950.0166667,1,0,0,50
600.4,950.0166667,1,0,0.5,0
720.4,950.0166667,1,0,0,50
750.4,950.0166667,1,0,0.5,0
870.4,950.0166667,1,0,0,50
900.4,950.0166667,1,0,0.25,20
