timeGFP,GFPmean,GFPstd,timeRFP,RFPmean,RFPstd
0,1791.294001,262.7104917,0,61.36269406,11.52637226
5.05,2285.386918,313.693791,5.05,59.34563943,11.72736583
10.05,2005.9916,270.2049048,10.05,53.39239912,9.13745514
15.05,1810.789762,294.957774,15.05,49.18050408,10.19503799
20.06666667,2230.026157,385.2267558,20.06666667,50.30293482,8.17854916
25.06666667,2125.385951,415.7176346,25.06666667,51.63252339,9.934669181
30.06666667,1800.512896,284.3462845,30.06666667,50.58324471,10.18852688
35.06666667,1655.475131,296.3874462,35.06666667,43.86075812,8.984994828
40.06666667,1916.868531,390.9942094,40.06666667,45.00274874,9.252028422
45.06666667,1631.357405,344.6320413,45.06666667,52.13903599,8.295760331
50.05,2117.004345,602.7597478,50.05,43.36880026,7.976196015
55.06666667,1736.128126,492.6642446,55.06666667,48.02606772,8.998396722
60.06666667,1904.706223,517.4778625,60.06666667,40.79800248,8.285252436
65.06666667,1312.447382,355.7978768,65.06666667,45.07653935,9.140410942
70.05,1819.509873,501.7328529,70.05,48.88538582,10.23538575
75.06666667,1744.415583,475.3428977,75.06666667,53.08755462,10.96684342
80.05,1400.66873,360.8664004,80.05,46.83844889,9.556578376
85.08333333,1136.347165,527.086887,85.08333333,39.60623665,11.05776302
90.06666667,1387.932961,325.4014096,90.06666667,45.4064281,10.73986206
95.06666667,1811.903,440.6832762,95.06666667,47.56254976,10.26225258
100.0666667,1726.969548,412.5284579,100.0666667,41.1876427,10.17168932
105.0666667,743.2387821,238.4027537,105.0666667,36.01070674,8.651159938
110.05,1490.240467,332.9533839,110.05,52.38280716,10.85091814
115.05,1737.820669,390.3696321,115.05,50.87851098,10.12067736
120.05,1677.962392,382.3824105,120.05,57.30879037,10.22817449
125.3833333,1444.9701,281.2781911,125.3833333,76.36053075,17.39727405
130.0666667,1217.075502,233.9535967,130.0666667,76.80956976,17.63558945
135.4,1284.716802,282.3634539,135.4,110.6576148,27.51612075
140.0666667,1168.735354,239.1789088,140.0666667,151.9748722,43.01597353
145.0666667,884.9466609,196.3131772,145.0666667,166.1435834,57.24394152
150.0666667,1201.895659,217.731409,150.0666667,240.5412437,78.46771842
155.0666667,1368.53175,252.8166458,155.0666667,280.2022541,91.56225781
160.0666667,937.6814028,152.9979581,160.0666667,323.2961292,110.2306378
165.0666667,994.0420088,163.6412634,165.0666667,376.3961415,119.9607349
170.05,1120.20124,203.7804002,170.05,411.9638516,127.699933
175.0666667,918.8601232,156.2088582,175.0666667,435.2273581,136.0540305
180.0666667,952.9824232,149.6388561,180.0666667,478.3062135,151.2953137
185.0666667,831.1062617,132.8376037,185.0666667,450.8418487,140.8702538
190.05,916.5443815,176.3825388,190.05,479.6704651,158.3856357
195.0666667,864.8488202,157.2994019,195.0666667,530.7702423,173.5121297
200.0666667,1052.876113,242.038877,200.0666667,489.7683332,162.2580855
205.0666667,874.4487555,175.2053672,205.0666667,546.6814261,181.9739902
210.0666667,1003.599403,193.4214116,210.0666667,521.8115916,177.4445534
215.05,945.3008807,130.9996239,215.05,494.4594474,178.8654728
220.0666667,849.4834085,135.2651443,220.0666667,536.017421,186.0978628
225.0666667,848.1470692,158.4561002,225.0666667,448.4161985,139.865697
230.0666667,1007.170768,187.04473,230.0666667,552.2782116,205.3055323
235.05,744.3664621,134.8927849,235.05,525.9551721,207.9821953
240.0666667,1022.204953,200.7320069,240.0666667,533.7441889,205.6903176
245.05,795.062246,149.2080765,245.05,603.4934074,251.1163439
250.0666667,995.0837066,210.0955766,250.0666667,595.6244096,238.0254548
255.0666667,630.045331,137.1531154,255.0666667,666.6267335,240.5909393
260.05,789.6896873,196.29376,260.05,740.5453006,254.2579557
265.0666667,550.1327675,113.6743132,265.0666667,644.2257575,250.3476176
270.05,635.2644023,117.4655923,270.05,743.1357018,312.09783
275.05,724.1969906,136.7851535,275.05,898.207902,353.6731436
280.05,540.9361529,104.6683957,280.05,834.6155368,314.2360212
285.0666667,586.6246764,140.9592225,285.0666667,841.0880565,309.9343938
290.0666667,727.2427262,190.3731398,290.0666667,915.351264,316.6671707
295.0833333,496.8818941,119.0638427,295.0833333,879.742025,243.65024
300.0666667,640.1844338,163.5693501,300.0666667,979.9967714,262.5783429
305.0666667,625.0198595,160.049726,305.0666667,966.5201185,252.6765908
310.0666667,515.9712498,117.5648887,310.0666667,1067.561504,318.9558745
315.0666667,520.9666612,120.820678,315.0666667,1035.801762,375.6763248
320.0666667,503.2565887,140.7054635,320.0666667,1109.932787,368.5006196
325.05,561.4858564,170.0603988,325.05,1209.666681,353.9444046
330.0666667,582.7911587,163.5465693,330.0666667,1274.003495,344.0950895
335.05,466.3416357,113.5394648,335.05,1033.069784,272.4104055
340.05,578.9656556,145.2179852,340.05,1239.816657,333.2662524
345.05,520.3296548,112.0489709,345.05,1047.972097,276.9709543
350.05,468.329394,98.91989285,350.05,1047.188564,275.6571491
355.0666667,537.9540131,110.731004,355.0666667,1207.997488,329.5493384
360.0666667,395.2129245,76.3039468,360.0666667,1070.478269,286.6421215
365.0666667,422.2427519,116.3889342,365.0666667,1231.653133,319.2232352
370.0666667,473.7020948,132.8856536,370.0666667,1255.560332,318.6502261
375.05,374.9654545,102.0861432,375.05,1161.981709,300.663621
380.05,449.7687826,123.0038431,380.05,1468.105349,373.1767692
385.0666667,434.3050396,127.1904019,385.0666667,1330.104141,308.5268252
390.05,364.7560958,101.8392321,390.05,1406.40255,335.0496031
395.0833333,413.5530348,115.1608323,395.0833333,1434.898021,373.1181103
400.0666667,470.5726812,133.1396029,400.0666667,1417.986303,399.602728
405.0833333,366.9684754,104.4157135,405.0833333,1558.264807,453.6316117
410.0666667,398.6678232,108.7505171,410.0666667,1694.399897,470.8825948
415.05,386.5158784,96.53273102,415.05,1774.647459,461.897953
420.0666667,372.994638,86.93257312,420.0666667,1331.411117,373.9165691
425.0666667,392.7220748,86.52801281,425.0666667,1889.871224,505.028656
430.0666667,369.3778187,81.72519875,430.0666667,1897.53151,483.5221983
435.0666667,361.1230842,66.62160963,435.0666667,1836.336874,463.2745864
440.0666667,430.7192807,78.29813203,440.0666667,1864.831693,477.5137361
445.0666667,323.3522493,55.80227979,445.0666667,1983.325709,481.4759001
450.05,388.7131483,71.41099934,450.05,1950.913739,462.8102298
455.0666667,326.9307873,61.67154598,455.0666667,1797.911878,427.6779024
460.0666667,363.6028374,73.9661306,460.0666667,2096.526343,479.7796484
465.0666667,426.5984786,85.76606626,465.0666667,2085.128471,492.1796877
470.0666667,315.2016323,56.6835562,470.0666667,1684.747139,422.6507369
475.0666667,396.6367139,70.27872309,475.0666667,1558.983703,415.8910967
480.0666667,382.581236,72.7588753,480.0666667,1935.802429,523.699043
485.0666667,277.6827348,44.72524867,485.0666667,1863.378873,540.2547736
490.0666667,299.0058394,44.06203418,490.0666667,1872.058223,510.9812696
495.0666667,326.367183,60.22062085,495.0666667,1875.534741,559.3372844
500.05,290.026578,51.76153727,500.05,2293.785456,649.879234
505.05,318.9534241,68.73805906,505.05,2095.592101,580.4479114
510.05,283.7005336,50.76542154,510.05,2235.046849,651.6756855
515.0666667,337.3791847,59.37076755,515.0666667,2398.310867,710.6365137
520.0666667,311.731002,56.07914388,520.0666667,2678.414089,794.0463402
525.0666667,242.0201895,35.30541505,525.0666667,2225.711954,669.2772725
530.05,285.7831123,43.17632321,530.05,2464.089602,687.1405304
535.0666667,237.8696924,42.38217497,535.0666667,2204.368904,541.9843071
540.0666667,308.8253527,59.89942988,540.0666667,2859.054691,720.1940699
545.0666667,323.3819556,67.20815913,545.0666667,2249.050837,570.6623567
550.05,263.0520262,55.00393529,550.05,2498.416768,640.708568
555.0666667,328.4952449,70.87459222,555.0666667,2904.661295,788.7120389
560.0666667,308.9502982,70.48115412,560.0666667,2908.986742,800.4802562
565.0666667,295.6603415,67.5692641,565.0666667,2735.004851,731.4042371
570.0666667,319.4962821,73.21336147,570.0666667,2815.629995,757.5581329
575.0666667,339.8507783,76.18506868,575.0666667,2699.03369,752.4724178
