Switchingtimes,FinalTime,IPTGpre,aTcpre,IPTG,aTc
0,950.0666667,1,0,0.5,0
178.1333333,950.0666667,1,0,0,50
208.1333333,950.0666667,1,0,0.5,0
388.1333333,950.0666667,1,0,0,50
418.1333333,950.0666667,1,0,0.5,0
598.1333333,950.0666667,1,0,0,50
628.1333333,950.0666667,1,0,0.5,0
808.1333333,950.0666667,1,0,0,50
838.1333333,950.0666667,1,0,0.5,0
